"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"30" "PL" "hsa04080" "Neuroactive ligand-receptor interaction" "20/167" "362/8159" 4.62973763617143e-05 0.00245376094717086 0.00213455272067693 "2897/1910/7432/59350/2554/6750/718/10874/6866/6863/5368/183/136/1392/2557/8862/187/116/3062/2561" 20
"31" "PL" "hsa05034" "Alcoholism" "13/167" "187/8159" 0.0001135403781786 0.00501470003622148 0.00436234084580935 "8352/8342/8354/3018/8368/8358/136/1392/2785/8332/8343/8347/8330" 13
"32" "PL" "hsa04933" "AGE-RAGE signaling pathway in diabetic complications" "9/167" "100/8159" 0.000196209962616466 0.00742794858476621 0.00646165140045204 "2152/6347/8503/1536/183/1958/5332/1281/51196" 9
"33" "PL" "hsa05203" "Viral carcinogenesis" "12/167" "204/8159" 0.000948923575254222 0.0314330934302961 0.0273439819711414 "718/991/8342/4067/8503/3018/890/8368/983/8343/8347/5423" 12
"34" "PL" "hsa04964" "Proximal tubule bicarbonate reclamation" "4/167" "23/8159" 0.00110615118722928 0.0325700071795287 0.0283329953220131 "482/8671/477/760" 4
"35" "STR" "hsa04080" "Neuroactive ligand-receptor interaction" "18/134" "362/8159" 2.37576247153109e-05 0.00551176893395214 0.00515165335932006 "718/6863/5173/1906/84109/680/1814/4852/53829/2566/5027/719/1812/51083/5179/140/23566/2743" 18
"36" "TC" "hsa04964" "Proximal tubule bicarbonate reclamation" "6/179" "23/8159" 7.58949666256818e-06 0.00204916409889341 0.00186941286214837 "477/8671/10991/482/358/760" 6
"37" "TC" "hsa05322" "Systemic lupus erythematosus" "12/179" "136/8159" 4.0912070998911e-05 0.00399032424803416 0.00364029580522415 "718/8352/3018/3127/8359/8347/8342/8335/8360/8350/8354/8366" 12
"38" "TC" "hsa04978" "Mineral absorption" "8/179" "60/8159" 4.43369360892684e-05 0.00399032424803416 0.00364029580522415 "4495/4494/477/482/79901/4496/4502/4501" 8
"39" "TC" "hsa04613" "Neutrophil extracellular trap formation" "13/179" "190/8159" 0.000266139314108189 0.0179644037023028 0.0163885788161358 "718/8352/3018/8359/1536/8347/8342/8335/8503/8360/8350/8354/8366" 13
"40" "TC" "hsa04110" "Cell cycle" "10/179" "126/8159" 0.000429691341503896 0.0232033324412104 0.0211679524025077 "9232/983/991/9133/5347/1017/699/890/891/8556" 10
"41" "TC" "hsa05203" "Viral carcinogenesis" "13/179" "204/8159" 0.000528973239588498 0.0238037957814824 0.0217157435199489 "718/983/991/1017/3018/8359/890/8347/8342/8503/8360/9114/8366" 13
"42" "TC" "hsa05034" "Alcoholism" "12/179" "187/8159" 0.000814163548633305 0.0314034511615703 0.028648762463187 "8352/3018/8359/4129/8347/8342/8335/1392/8360/8350/8354/8366" 12
"43" "THA" "hsa04514" "Cell adhesion molecules" "12/171" "157/8159" 0.0001065835495993 0.0271788051478215 0.0243459265926822 "22829/3113/3689/8516/10666/6404/3109/5010/8506/4099/3676/920" 12
"44" "THA" "hsa04640" "Hematopoietic cell lineage" "9/171" "99/8159" 0.000217165721543308 0.0276886294967718 0.0248026113552094 "3113/951/929/100133941/952/3109/3676/920/1435" 9
