"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"83" "CBC" "GO:1902284" "neuron projection extension involved in neuron projection guidance" "1/8" "37/18800" 0.0156395444565477 0.0289852890594684 0.00856059275516295 "SEMA3D" 1
"84" "CBC" "GO:0045773" "positive regulation of axon extension" "1/8" "39/18800" 0.0164787934685665 0.0301388459490887 0.00890128733066612 "ISLR2" 1
"85" "CBC" "GO:0071526" "semaphorin-plexin signaling pathway" "1/8" "43/18800" 0.0181554134280406 0.0327740580064629 0.00967957790421851 "SEMA3D" 1
"86" "CBC" "GO:0030517" "negative regulation of axon extension" "1/8" "44/18800" 0.0185741774464109 0.0331001367314245 0.00977588286653204 "SEMA3D" 1
"87" "CBC" "GO:0042551" "neuron maturation" "1/8" "45/18800" 0.0189927851762269 0.0334176853100702 0.00986966851262958 "BCL11A" 1
"88" "CBC" "GO:0050919" "negative chemotaxis" "1/8" "47/18800" 0.0198295319701781 0.0344538117981845 0.0101756808794335 "SEMA3D" 1
"89" "CBC" "GO:0099054" "presynapse assembly" "1/8" "50/18800" 0.0210834812464878 0.0361802949785409 0.0106855850372063 "PCDH17" 1
"90" "CBC" "GO:0060688" "regulation of morphogenesis of a branching structure" "1/8" "51/18800" 0.0215011522944891 0.0362701758227056 0.0107121306859941 "BCL11A" 1
"91" "CBC" "GO:0097479" "synaptic vesicle localization" "1/8" "52/18800" 0.0219186674036494 0.0362701758227056 0.0107121306859941 "PCDH17" 1
"92" "CBC" "GO:0099172" "presynapse organization" "1/8" "52/18800" 0.0219186674036494 0.0362701758227056 0.0107121306859941 "PCDH17" 1
"93" "CBC" "GO:0016925" "protein sumoylation" "1/8" "54/18800" 0.0227532300050554 0.0372082231847376 0.0109891761015128 "BCL11A" 1
"94" "CBC" "GO:0001755" "neural crest cell migration" "1/8" "59/18800" 0.0248369110706201 0.0401433795211186 0.0118560530202471 "SEMA3D" 1
"95" "CBC" "GO:0048857" "neural nucleus development" "1/8" "64/18800" 0.0269167036363241 0.0430048483384949 0.0127011668701348 "FOXP2" 1
"96" "CBC" "GO:0050922" "negative regulation of chemotaxis" "1/8" "69/18800" 0.028992613923766 0.0457951515386758 0.013525262476398 "SEMA3D" 1
"97" "CBC" "GO:0050805" "negative regulation of synaptic transmission" "1/8" "71/18800" 0.029821892392887 0.0465757645237224 0.0137558108021596 "PCDH17" 1
"98" "CBC" "GO:0071230" "cellular response to amino acid stimulus" "1/8" "75/18800" 0.0314785904091337 0.0486169340763287 0.0143586552743417 "BCL11A" 1
"99" "CBC" "GO:0050772" "positive regulation of axonogenesis" "1/8" "77/18800" 0.0323060107501819 0.049346543893135 0.014574140188052 "ISLR2" 1
"100" "CC" "GO:0045915" "positive regulation of catecholamine metabolic process" "1/4" "7/18800" 0.00148864879832711 0.0251623792706353 0.00416219807484192 "GPR37" 1
"101" "CC" "GO:0045964" "positive regulation of dopamine metabolic process" "1/4" "7/18800" 0.00148864879832711 0.0251623792706353 0.00416219807484192 "GPR37" 1
"102" "CC" "GO:0033240" "positive regulation of cellular amine metabolic process" "1/4" "9/18800" 0.00191367158290734 0.0251623792706353 0.00416219807484192 "GPR37" 1
"103" "CC" "GO:0031987" "locomotion involved in locomotory behavior" "1/4" "11/18800" 0.0023385586677831 0.0251623792706353 0.00416219807484192 "GPR37" 1
"104" "CC" "GO:0042416" "dopamine biosynthetic process" "1/4" "12/18800" 0.00255095133185945 0.0251623792706353 0.00416219807484192 "GPR37" 1
"105" "CC" "GO:0009048" "dosage compensation by inactivation of X chromosome" "1/4" "19/18800" 0.00403675058793762 0.0251623792706353 0.00416219807484192 "XIST" 1
"106" "CC" "GO:0042053" "regulation of dopamine metabolic process" "1/4" "20/18800" 0.0042488720403443 0.0251623792706353 0.00416219807484192 "GPR37" 1
"107" "CC" "GO:0042069" "regulation of catecholamine metabolic process" "1/4" "20/18800" 0.0042488720403443 0.0251623792706353 0.00416219807484192 "GPR37" 1
"108" "CC" "GO:1903206" "negative regulation of hydrogen peroxide-induced cell death" "1/4" "20/18800" 0.0042488720403443 0.0251623792706353 0.00416219807484192 "GPR37" 1
"109" "CC" "GO:0007549" "dosage compensation" "1/4" "21/18800" 0.00446095960753512 0.0251623792706353 0.00416219807484192 "XIST" 1
"110" "CC" "GO:0009713" "catechol-containing compound biosynthetic process" "1/4" "22/18800" 0.00467301329311798 0.0251623792706353 0.00416219807484192 "GPR37" 1
"111" "CC" "GO:0042423" "catecholamine biosynthetic process" "1/4" "22/18800" 0.00467301329311798 0.0251623792706353 0.00416219807484192 "GPR37" 1
"112" "CC" "GO:1901032" "negative regulation of response to reactive oxygen species" "1/4" "22/18800" 0.00467301329311798 0.0251623792706353 0.00416219807484192 "GPR37" 1
"113" "CC" "GO:1902883" "negative regulation of response to oxidative stress" "1/4" "27/18800" 0.00573277362322289 0.0277415791097112 0.00458883263468908 "GPR37" 1
"114" "CC" "GO:1903205" "regulation of hydrogen peroxide-induced cell death" "1/4" "28/18800" 0.00594462409493812 0.0277415791097112 0.00458883263468908 "GPR37" 1
"115" "CC" "GO:0036474" "cell death in response to hydrogen peroxide" "1/4" "32/18800" 0.00679168745436343 0.029689924743959 0.00491111537118118 "GPR37" 1
"116" "CC" "GO:0033238" "regulation of cellular amine metabolic process" "1/4" "34/18800" 0.00721501606811292 0.029689924743959 0.00491111537118118 "GPR37" 1
"117" "CC" "GO:0042401" "cellular biogenic amine biosynthetic process" "1/4" "39/18800" 0.00827274555817015 0.029689924743959 0.00491111537118118 "GPR37" 1
"118" "CC" "GO:1901031" "regulation of response to reactive oxygen species" "1/4" "39/18800" 0.00827274555817015 0.029689924743959 0.00491111537118118 "GPR37" 1
"119" "CC" "GO:0009309" "amine biosynthetic process" "1/4" "40/18800" 0.00848418999171663 0.029689924743959 0.00491111537118118 "GPR37" 1
"120" "CC" "GO:0042417" "dopamine metabolic process" "1/4" "42/18800" 0.00890697742318769 0.029689924743959 0.00491111537118118 "GPR37" 1
"121" "CC" "GO:0046189" "phenol-containing compound biosynthetic process" "1/4" "47/18800" 0.0099633544622888 0.0317015823800098 0.00524387076962568 "GPR37" 1
"122" "CC" "GO:1903202" "negative regulation of oxidative stress-induced cell death" "1/4" "54/18800" 0.011440863328429 0.0343963515058903 0.00568962205360591 "GPR37" 1
"123" "CC" "GO:0006584" "catecholamine metabolic process" "1/4" "58/18800" 0.0122844112521037 0.0343963515058903 0.00568962205360591 "GPR37" 1
"124" "CC" "GO:0009712" "catechol-containing compound metabolic process" "1/4" "58/18800" 0.0122844112521037 0.0343963515058903 0.00568962205360591 "GPR37" 1
"125" "CC" "GO:0032731" "positive regulation of interleukin-1 beta production" "1/4" "62/18800" 0.0131274192043316 0.0353430517039696 0.00584621907885212 "NLRP2" 1
"126" "CC" "GO:0032732" "positive regulation of interleukin-1 production" "1/4" "73/18800" 0.0154429087266642 0.0396196299233209 0.00655362299483504 "NLRP2" 1
"127" "CC" "GO:1903201" "regulation of oxidative stress-induced cell death" "1/4" "77/18800" 0.0162838938382781 0.0396196299233209 0.00655362299483504 "GPR37" 1
"128" "CC" "GO:0007193" "adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway" "1/4" "78/18800" 0.0164940559076393 0.0396196299233209 0.00655362299483504 "GPR37" 1
"129" "CC" "GO:0008543" "fibroblast growth factor receptor signaling pathway" "1/4" "85/18800" 0.0179642476604384 0.0396196299233209 0.00655362299483504 "CHURC1" 1
"130" "CC" "GO:0070301" "cellular response to hydrogen peroxide" "1/4" "90/18800" 0.0190133750235433 0.0396196299233209 0.00655362299483504 "GPR37" 1
"131" "CC" "GO:1900407" "regulation of cellular response to oxidative stress" "1/4" "92/18800" 0.0194327905121859 0.0396196299233209 0.00655362299483504 "GPR37" 1
"132" "CC" "GO:0032088" "negative regulation of NF-kappaB transcription factor activity" "1/4" "95/18800" 0.0200616615601069 0.0396196299233209 0.00655362299483504 "NLRP2" 1
"133" "CC" "GO:0036473" "cell death in response to oxidative stress" "1/4" "98/18800" 0.0206902300722506 0.0396196299233209 0.00655362299483504 "GPR37" 1
"134" "CC" "GO:1902882" "regulation of response to oxidative stress" "1/4" "101/18800" 0.0213184961456612 0.0396196299233209 0.00655362299483504 "GPR37" 1
"135" "CC" "GO:0006576" "cellular biogenic amine metabolic process" "1/4" "105/18800" 0.0221557139509923 0.0396196299233209 0.00655362299483504 "GPR37" 1
"136" "CC" "GO:0007218" "neuropeptide signaling pathway" "1/4" "108/18800" 0.0227832747113328 0.0396196299233209 0.00655362299483504 "GPR37" 1
"137" "CC" "GO:0032611" "interleukin-1 beta production" "1/4" "110/18800" 0.0232014807037044 0.0396196299233209 0.00655362299483504 "NLRP2" 1
"138" "CC" "GO:0032651" "regulation of interleukin-1 beta production" "1/4" "110/18800" 0.0232014807037044 0.0396196299233209 0.00655362299483504 "NLRP2" 1
"139" "CC" "GO:0018958" "phenol-containing compound metabolic process" "1/4" "113/18800" 0.023828537992315 0.0396196299233209 0.00655362299483504 "GPR37" 1
"140" "CC" "GO:0044344" "cellular response to fibroblast growth factor stimulus" "1/4" "113/18800" 0.023828537992315 0.0396196299233209 0.00655362299483504 "CHURC1" 1
"141" "CC" "GO:0044106" "cellular amine metabolic process" "1/4" "116/18800" 0.0244552933271808 0.0396196299233209 0.00655362299483504 "GPR37" 1
"142" "CC" "GO:0071774" "response to fibroblast growth factor" "1/4" "119/18800" 0.0250817468052528 0.0396196299233209 0.00655362299483504 "CHURC1" 1
"143" "CC" "GO:0009308" "amine metabolic process" "1/4" "121/18800" 0.0254992148069521 0.0396196299233209 0.00655362299483504 "GPR37" 1
"144" "CC" "GO:0043280" "positive regulation of cysteine-type endopeptidase activity involved in apoptotic process" "1/4" "125/18800" 0.0263337485787415 0.0396196299233209 0.00655362299483504 "NLRP2" 1
"145" "CC" "GO:0042542" "response to hydrogen peroxide" "1/4" "128/18800" 0.0269592970679819 0.0396196299233209 0.00655362299483504 "GPR37" 1
"146" "CC" "GO:0032612" "interleukin-1 production" "1/4" "129/18800" 0.0271677462331343 0.0396196299233209 0.00655362299483504 "NLRP2" 1
"147" "CC" "GO:0032652" "regulation of interleukin-1 production" "1/4" "129/18800" 0.0271677462331343 0.0396196299233209 0.00655362299483504 "NLRP2" 1
"148" "CC" "GO:0040029" "regulation of gene expression, epigenetic" "1/4" "141/18800" 0.0296665247882495 0.0421155271799197 0.00696647818013709 "XIST" 1
"149" "CC" "GO:2001056" "positive regulation of cysteine-type endopeptidase activity" "1/4" "143/18800" 0.0300825194142283 0.0421155271799197 0.00696647818013709 "NLRP2" 1
"150" "CC" "GO:0034614" "cellular response to reactive oxygen species" "1/4" "147/18800" 0.0309141073816203 0.0424311277786945 0.00701868279046074 "GPR37" 1
"151" "CC" "GO:0010950" "positive regulation of endopeptidase activity" "1/4" "174/18800" 0.0365133478599043 0.0491525836575635 0.00813050255989773 "NLRP2" 1
"152" "FC" "GO:0072080" "nephron tubule development" "3/21" "91/18800" 0.000136984125995103 0.0207750464353749 0.0139884166795816 "GREM1/CALB1/NPNT" 3
"153" "FC" "GO:0060993" "kidney morphogenesis" "3/21" "93/18800" 0.000146111631132185 0.0207750464353749 0.0139884166795816 "GREM1/CALB1/NPNT" 3
"154" "FC" "GO:0001657" "ureteric bud development" "3/21" "94/18800" 0.000150820159770412 0.0207750464353749 0.0139884166795816 "GREM1/CALB1/NPNT" 3
"155" "FC" "GO:0061326" "renal tubule development" "3/21" "94/18800" 0.000150820159770412 0.0207750464353749 0.0139884166795816 "GREM1/CALB1/NPNT" 3
"156" "FC" "GO:0072163" "mesonephric epithelium development" "3/21" "95/18800" 0.000155626418410961 0.0207750464353749 0.0139884166795816 "GREM1/CALB1/NPNT" 3
"157" "FC" "GO:0072164" "mesonephric tubule development" "3/21" "95/18800" 0.000155626418410961 0.0207750464353749 0.0139884166795816 "GREM1/CALB1/NPNT" 3
"158" "FC" "GO:0001823" "mesonephros development" "3/21" "99/18800" 0.000175846825934249 0.0207750464353749 0.0139884166795816 "GREM1/CALB1/NPNT" 3
"159" "FC" "GO:0015669" "gas transport" "2/21" "21/18800" 0.000246386079491333 0.0226550348729098 0.0152542651915857 "HBB/AQP4" 2
"160" "FC" "GO:0072009" "nephron epithelium development" "3/21" "111/18800" 0.000246548142510506 0.0226550348729098 0.0152542651915857 "GREM1/CALB1/NPNT" 3
"161" "FC" "GO:0072073" "kidney epithelium development" "3/21" "140/18800" 0.000487236404277114 0.0398094458143947 0.0268048072752686 "GREM1/CALB1/NPNT" 3
"162" "FC" "GO:0072006" "nephron development" "3/21" "145/18800" 0.000539790957287661 0.0398094458143947 0.0268048072752686 "GREM1/CALB1/NPNT" 3
"163" "FC" "GO:0003338" "metanephros morphogenesis" "2/21" "32/18800" 0.000577646130317698 0.0398094458143947 0.0268048072752686 "GREM1/CALB1" 2
"164" "HIP" "GO:0098656" "anion transmembrane transport" "8/53" "247/18800" 4.21800219879327e-07 0.000940192690111021 0.000609168317552039 "GLRA2/GJA1/AGT/LRP2/GABRG1/SLC7A11/SLC1A3/SLC16A1" 8
"165" "HIP" "GO:0050900" "leukocyte migration" "8/53" "384/18800" 1.11817645082599e-05 0.00845986579050883 0.00548130427360776 "ANXA1/S100A8/MSTN/ITGA2/EDNRB/CX3CR1/MSN/GREM1" 8
"166" "HIP" "GO:0046942" "carboxylic acid transport" "7/53" "279/18800" 1.26449020368728e-05 0.00845986579050883 0.00548130427360776 "ANXA1/GJA1/AGT/LRP2/SLC7A11/SLC1A3/SLC16A1" 7
"167" "HIP" "GO:0042886" "amide transport" "7/53" "287/18800" 1.5181454985211e-05 0.00845986579050883 0.00548130427360776 "ANXA1/S100A8/GJA1/LRP2/SLC7A11/SLC16A1/HLA-DRB1" 7
"168" "HIP" "GO:0014850" "response to muscle activity" "3/53" "21/18800" 2.71454979764848e-05 0.010528553296956 0.00682164535591773 "MSTN/ITGA2/AGT" 3
"169" "HIP" "GO:0015849" "organic acid transport" "7/53" "318/18800" 2.93303479777356e-05 0.010528553296956 0.00682164535591773 "ANXA1/GJA1/AGT/LRP2/SLC7A11/SLC1A3/SLC16A1" 7
